ID,Event start date,One day?,Event end date,Day of the week,Action type,Action,Actor-structure,Actor-form,Actor-ideology,Actor specified,Target addressee,Target criticized,Target-structure,Target-form,Target-ideology,Target specified,Event,Event series,Oblast,Location,Time,Issue 1,Issue 2,Issue 3,Number of protesters,Number of protesters arrested,Number of protesters injured,Number of protesters killed,Property damage,State forces involved in the conflict,Number of state forces injured,Number of state forces killed,Dubious event
CK11121501,15.12.11,approximate,15.12.11,Thu,negotiation,promise,local authorities,,,regional state administration,,,Chernobyl,NGO,,"""Union of Chornobyl of Ukraine""","This case is demonstrative of the speculative nature of memorandums that are being signed with Chernobyl NGO representatives by local authorities. A memorandum was signed in Cherkasy region, but most Chernobyl veterans did not participate and they disrespect it.",Chernobyl,Cherkasy,Cherkasy,,social payments,,,,0,0,0,N,,0,0,N
CK11122201,22.12.11,approximate,22.12.11,Thu,negative response,suit,court,,,Sosnivski district court of Cherkasy,,,,party,leftists,SPU,"Local SPU leader is accused of blocking road during action CK11101301, CK11101302 , which was after all successful - CK11112401.",CK11101201,Cherkasy,Cherkasy,,social payments,public transportation,,,0,0,0,N,,0,0,N
CK11122601,26.12.11,1,26.12.11,Mon,protest,rally,small business,"trade union, NGO",,"""Solidarity"", ""Council of Cherkasy entrepreneurs""",,government,,,,,Small business rallied against recent legal innovations.,,Cherkasy,Cherkasy,,small business rights,taxes,,149,0,0,0,N,,0,0,N
CK11122701,27.12.11,1,27.12.11,Tue,protest,symbolic,,party,,Front Zmin,local authorities,government,,,,"Cherkasy oblast governor, Yanukovich",Front Zmin reminded of Yanukovich's promises.,Front Zmin Vs Yanukovich,Cherkasy,Cherkasy,,anti-Yanukovych,,,,0,0,0,N,,0,0,N
CK11122801,28.12.11,2,,Wed,protest,strike,state enterprise,,,birth house #2,local authorities,local authorities,,,,city council,Collective of birth house workers and medics worry that reorganization is in fact company closure and strike to withstand their jobs.,CK11120801,Cherkasy,Cherkasy,,company closure,,,285,0,0,0,N,,0,0,N
CK11123001,30.12.11,1,30.12.11,Fri,protest,picket,state enterprise,,,birth house #2,local authorities,local authorities,,,,city council,Birth house workers do not want it to be optimized.,CK11120801,Cherkasy,Cherkasy,,company closure,public health,,101,0,0,0,N,,0,0,N
CN11010101,01.01.11,1,01.01.11,Sat,protest,arson,unknown,,,,,religious institution,,,,UPC-MP,"The alternative, e.g. the UPC-MP, tent church near a UPC-KP church of St. Catherine in Chernihiv was burnt down in the night. The UPC-MP suspect arson by nationalists.",CN11010101,Chernihiv,Chernihiv,,KP-MP,,,,0,0,0,Y,0,0,0,Y
CN11011401,14.01.11,1,14.01.11,Fri,protest,picket,,"party, NGO",rightists,"Congress of Ukrainian Nationalists, People's Self-defence (Nar. Samooborona), ""Ukrainian Deed (Ukr. Sprava)""",law-enforcement,government,,,,regional prosecutor office,The nationalists of Chernihiv protested against political repressions across the country.,,Chernihiv,Chernihiv,,Ukrainian nationalism,civic liberties,,,0,0,0,N,,0,0,N
CN11011701,17.01.11,1,17.01.11,Mon,protest,picket,,"party, NGO",leftists,"CPU, ""Antifascist comittee""","local authorities, government",law-enforcement,,,,"state administration, Ministry of Internal Affairs, SBU",CPU protested against neofascist attacks in Chernihiv and SBU and police non-feasance,CN11010101,Chernihiv,Chernihiv,,neofascism,police non-feasance,Ukrainian nationalism,99,0,0,0,N,,0,0,N
CN11012901,29.01.11,1,29.01.11,Sat,protest,rally,,party,rightists,"Ukrainian People's Party, For Ukraine!, Nasha Ukraina, Svoboda, KUN",,"government, politician",,,,,"The nationalists held a rally dedicated to Kruty battle heroes and demanded from the government to respect other Ukrainian heroes as defined by contemporary nationalists. They also want the minister of education to resign. Yet, official commemorations had also taken place at the same place some time before the more protest-like rally of the nationalists.",,Chernihiv,Chernihiv,,Ukrainian nationalism,anti-Tabachnyk,,,0,0,0,N,,0,0,N
CN11021201,12.02.11,1,12.02.11,Sat,protest,rally,,party,leftists,CPU,,government,,,,,The CPU stood against the increase of pension age.,,Chernihiv,Chernihiv,,social payments,,,299,0,0,0,N,,0,0,N
CN11022201,22.02.11,1,22.02.11,Tue,protest,picket,,party,,Batkivshchyna,local authorities,government,,,,President Yanukovych,BYT against Yanukovuch,,Chernihiv,Chernihiv,,anti-Yanukovych,,,299,0,0,0,N,,0,0,N
CN11022301,23.02.11,1,23.02.11,Wed,protest,picket,,"party, NGO",rightists,"KUN, UNP, Peoples Selfdefence, ""Trident"", ""Ukrainian deed (sprava)""",law-enforcement,government,,,,Chernihiv police HQ,Rightist party activists stood to support the detained rightist activists and demand their being freed.,,Chernihiv,Chernihiv,,police abuse,civic liberties,,,0,0,0,N,,0,0,N
CN11022801,28.02.11,1,28.02.11,Mon,protest,picket,pensioners,"initiative group, party",leftists,CPU,local authorities,,,,,"city council, mayor",The pensioners want the local budget to designate money for public transport (to go to dachas). The CPU wanted the social payments. Some enthusiasts protested against development projects in the green zone of Yalyvshyna.,,Chernihiv,Chernihiv,,public transportation,social payments,development projects,31,0,0,0,N,,0,0,N
CN11031601,16.03.11,1,16.03.11,Wed,protest,demonstration/march,students,NGO,rightists,"""Action"", ""Third Position""",,government,,,,Minister of Education D.Tabachnyk,Youth rightist NGOs marched against Tabachnyk in Chernihiv.,,Chernihiv,Chernihiv,,anti-Tabachnyk,,,49,0,0,0,N,,0,0,N
MK11020401,04.02.11,1,04.02.11,Fri,protest,rally,citizens,,,one-man-army of Anatoly-ILchenko,,local authorities,,,,city mayor Chaika,"The citizen was displeased with the sewage system in his neighbourhood. He blaims the mayor responsible for this. His poster says ""Chaika, are you a moron or a regional?!"". His previous action was under the banner of ""Chaika, dont smell!"" and he promises the next will be ""Die! Chaika"".",one-man-army of Anatoly-ILchenko,Mykolaiv,Mykolaiv,,anti-city mayor,public utilities,,1,0,0,0,N,,0,0,N
CN11032401,24.03.11,1,24.03.11,Thu,protest,rally,small business,,,entrepreneurs against the new Tax Code and by-standers,,government,,,,,"The ""AutoMaidan"" came to Chernihiv. A rally against the Tax Code and supression of the small business was held.",AutoMaidan,Chernihiv,Chernihiv,,taxes,small business rights,,301,0,0,0,N,,0,0,N
CN11042001,20.04.11,1,20.04.11,Wed,protest,picket,,NGO,,"""Democratic Alliance""",local authorities,company,,,,picketed city council,Some flashmob-like protest against rise of public transport costs by transportation companies.,,Chernihiv,Chernihiv,11:00,public transportation,,,21,0,0,0,N,,0,0,N
CN11042801,28.04.11,1,28.04.11,Thu,negative response,harass,law-enforcement,,,road police (DAI),,,,NGO,rightists,"""OPIR"" (""Resistance"")","On Apr, 27 activists under the label of ""Opir"" were travelling to Kyiv to participate in ""Resist the Occupation"" Day. The road police attempted to stop them, but the driver managed to prove that he had all the licences. A day later he was asked to come to the road police office and was fined. The NGO ""Opir"" claim this is a harass against their movement.",CN11042801,Chernihiv,Chernihiv,,anti-government,,,,0,0,0,N,,0,0,N
CN11042901,29.04.11,1,29.04.11,Fri,protest,picket,,NGO,rightists,"""OPIR"" (""Resistance"")",law-enforcement,"law-enforcement, politician",,,,police,"The ""Opir"" picketed regional road police HQ. They demand the Minister of Internal Affairs to resign.",CN11042801,Chernihiv,Chernihiv,,police abuse,anti-Mohyliov,,11,0,0,0,N,,0,0,N
CN11050701,07.05.11,1,07.05.11,Sat,protest,vandalism,unknown,,,"unknown, yet the actors are likely connected with KUN",,government,,,,Yanukovich,"A monument to Lenin was destroyed in the night, ""because of the bad weather"" - CUN claims. The name ""Yanukovych"" was written with paint at the site.",,Chernihiv,Chernihiv,,anti-Communism,anti-Yanukovych,,,0,0,0,Y,0,0,0,N
CN11050901,09.05.11,1,09.05.11,Mon,protest,symbolic,unknown,,,,,,,,,,Unknown Ukrainian nationalists put down a red flag from some medical state institutions. They left a declaration against the Soviet symbols calling to respect Ukrainian flag and national heroes.,,Chernihiv,Chernihiv,,WW2,Ukrainian nationalism,anti-Communism,,0,0,0,Y,0,0,0,N
CN11051001,10.05.11,1,10.05.11,Tue,protest,picket,,NGO,,"""Democratic Alliance""",local authorities,government,,,,"criticized Lytvyn, adressed local authorities with information requests","NGO ""DemAlliance"" stood to support the newly adopted (May, 9th) law on the public access to information. They were displeased with the changes proposed by head of Parliament V.Lytvyn and said these would kill the law. In order to instantly practice the law they adressed the local authorities with information requests regarding public utilities of the city.",,Chernihiv,Chernihiv,12:00,civic liberties,public utilities,,9,0,0,0,N,,0,0,N
KS11021001,10.02.11,1,10.02.11,Thu,protest,picket,citizens,,,ex-workers of big factories,local authorities,government,,,,President Yanukovych,Picket near the local administration where the President was visiting an economic forum. protested against pension reform,,Kherson,Kherson,,social payments,anti-government,,149,0,0,0,N,,0,0,N
CN11051301,13.05.11,1,13.05.11,Fri,negative response,harass,law-enforcement,,,road police (DAI),,,"workers, small business",trade union,,theatre actors and transportation small business,"The road police harassed transportation small business allied with an upcoming ""Vpered"" campaign. Some theatre actors (labor union members) who participated in Chernihiv preparation rally the day before were threatened to be fired by their management.","CN11051201, Vpered",Chernihiv,Chernihiv,,small business rights,anti-Azarov,,,0,0,0,N,,0,0,N
CN11052801,28.05.11,1,28.05.11,Sat,protest,motorcade,citizens,,,bicycle riders,local authorities,local authorities,,,,,Citizens drove bicycles and demanded the municipal authorities to provide infrastructure for city bicycles.,,Chernihiv,Chernihiv,,environment,traffic regulation,,341,0,0,0,N,,0,0,N
KIEV11021403,14.02.11,approximate,14.02.11,Mon,protest,symbolic,unknown,,,,,government,,,,,"7 moulage bombs were found in the centre of Kyiv. There was a video attached to it, telling about problem of child cancer, which is aggravated by government inactivity and corruption; the video was addressed to the government and rich citizens.",KIEV11021403,Kyiv,Kyiv,,public health,anti-government,,,0,0,0,N,,0,0,N
CN11061001,10.06.11,1,10.06.11,Fri,protest,blockade,neighborhood,,,Str.Pyatnytskaya corner Prospect of Victory dwellers,local authorities,company,,,,building company,"Locals were displeased with a begining of construction in their area, blocked work and and demanded explanations. There was no result, because the local authorities explained that the construction is legal.",CN11061001,Chernihiv,Chernihiv,,development projects,,,29,0,0,0,N,,0,0,N
CN11061201,12.06.11,1,12.06.11,Sun,protest,destroy,initiative group,,environmentalists,"unknown radicals named ""Ecological resistance""",company,company,,,,building company,During the night some unknown radicals broke a fence of a construction site at Str.Pyatnytskaya corner Prospect of Victory dwellers. They have made loud claims that they would help the locals defeat the illegal construction.,CN11061001,Chernihiv,Chernihiv,,development projects,,,6,0,0,0,Y,0,0,0,N
CN11061701,17.06.11,1,17.06.11,Fri,protest,picket,workers,,,"""Bilkozyn"" factory workers",company,company,,,,"""Bilkozyn"" factory",The workers protested near their factory against company closure and also to get their salaries paid.,,Chernihiv,Chernihiv,,company closure,wage arrears,,,0,0,0,N,,0,0,N
CN11062301,23.06.11,1,23.06.11,Thu,protest,symbolic,,NGO,,"""M'art""",,law-enforcement,,,,police,This was an open exhibition against police torture.,,Chernihiv,Chernihiv,,police abuse,,,,0,0,0,N,,0,0,N
CN11062401,24.06.11,1,24.06.11,Fri,protest,picket,neighborhood,,,"str. Tyhaya, Antonova-Ovsienko, Tolstogo",local authorities,local authorities,,,,city council,Locals stood against submission of land in green zone for some development projects (building). So they picketed a city council session.,,Chernihiv,Chernihiv,,development projects,environment,land,11,0,0,0,N,,0,0,N
CN11070401,04.07.11,1,04.07.11,Mon,protest,picket,neighborhood,,,"str.Tiha (""Quiet"")",local authorities,local authorities,,,,city council,People do not want a development project (deputies dachas) in their area.,,Chernihiv,Chernihiv,,development projects,,,19,0,0,0,N,,0,0,N
CN11070801,08.07.11,1,08.07.11,Fri,protest,rally,,party,leftists,CPU,local authorities,government,,,,regional state admionistration,CPU are concerned about pension reform.,,Chernihiv,Chernihiv,,social payments,,,,0,0,0,N,,0,0,N
CN11071401,14.07.11,1,14.07.11,Thu,protest,rally,neighborhood,party,rightists,Svoboda,,religious institution,,,,MP,Some village people and Svoboda activists rallied against construction of MP church and disrupted blessing of place for its construction by MP.,,Chernihiv,New Basan village,,KP-MP,,,51,0,0,0,N,,0,0,N
CN11071402,14.07.11,approximate,14.07.11,Thu,protest,symbolic,unknown,,,,,government,,,,Yanukovich,"A graffiti with headshot Yanukovich was erased, so we now know such one was once present.",,Chernihiv,Chernihiv,,anti-Yanukovych,,,,0,0,0,N,0,0,0,N
CN11071901,19.07.11,1,19.07.11,Tue,protest,picket,pensioners,,,dacha owners outside of town (suburban train riders),local authorities,state enterprise,,,,UkrRailRoad,"Pensioners ask local authorities to help preserve free transportation in suburban trains,",CN11071901,Chernihiv,Chernihiv,,social payments,public transportation,,31,0,0,0,N,,0,0,N
CN11072201,22.07.11,approximate,29.07.11,Fri,protest,hunger strike,prisoners,,,Novgorod-Siversky PTDC (investigation custody),law-enforcement,law-enforcement,,,,,The arrested hunger strike demanding better conditions of custody.,,Chernihiv,Novgorod-Siversky,,civic liberties,,,12,0,0,0,N,,0,0,N
CN11072801,28.07.11,1,28.07.11,Thu,protest,sabotage,,initiative group,rightists,Third position,,local authorities,,,,city council,Young people nailed trees to sabotage possible cut down.,,Chernihiv,Chernihiv,,development projects,environment,,9,0,0,0,N,,0,0,N
CN11080201,02.08.11,1,02.08.11,Tue,protest,rally,,party,,BYT,,government,,,,,Tymoshenko supporters stood by regional state administration against political repressions.,Tymoshenko trial,Chernihiv,Chernihiv,,pro-Tymoshenko,,,49,0,0,0,N,,0,0,N
CN11081601,16.08.11,2,18.08.11,Tue,protest,tent camp,,party,,BYT,,government,,,,,BYT set up 3 tents at main city square in support of Tymoshenko and against current government.,Tymoshenko trial,Chernihiv,Chernihiv,,pro-Tymoshenko,anti-government,,9,0,0,0,N,,0,0,N
CN11081602,16.08.11,1,16.08.11,Tue,negative response,preclude,court,,,Chernihiv region administrative court,,,,party,,BYT,Court prohibited tent camp in support of Tymoshenko.,"CN11081601, Tymoshenko trial",Chernihiv,Chernihiv,,anti-Tymoshenko,,,,0,0,0,N,0,0,0,N
CN11081901,19.08.11,1,19.08.11,Fri,protest,rally,,NGO,,Democratic Alliance,local authorities,local authorities,,,,city council,"Youth NGO ""Democratic Alliance"" organized a stand advocating public control on municipal transportation tarrifs.",,Chernihiv,Chernihiv,,public transportation,,,9,0,0,0,N,,0,0,N
CN11081902,19.08.11,1,19.08.11,Fri,protest,rally,neighborhood,,,str.Pyatnitska cross Victory str.,local authorities,company,,,,"shop ""Callipso"" colonizing nearby area",Locals express displease with a construction nearby.,CN11081902,Chernihiv,Chernihiv,,development projects,,,15,0,0,0,N,,0,0,N
